interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,load
2022-01-01T00:00:00-06:00,2022-01-01 06:00:00+00:00,2022-01-02T00:00:00-06:00,2022-01-02 06:00:00+00:00,40788.142361111111
2022-01-02T00:00:00-06:00,2022-01-02 06:00:00+00:00,2022-01-03T00:00:00-06:00,2022-01-03 06:00:00+00:00,48312.440972222222
2022-01-03T00:00:00-06:00,2022-01-03 06:00:00+00:00,2022-01-04T00:00:00-06:00,2022-01-04 06:00:00+00:00,48822.357638888889
2022-01-04T00:00:00-06:00,2022-01-04 06:00:00+00:00,2022-01-05T00:00:00-06:00,2022-01-05 06:00:00+00:00,44966.593750000000
2022-01-05T00:00:00-06:00,2022-01-05 06:00:00+00:00,2022-01-06T00:00:00-06:00,2022-01-06 06:00:00+00:00,41482.993055555556
2022-01-06T00:00:00-06:00,2022-01-06 06:00:00+00:00,2022-01-07T00:00:00-06:00,2022-01-07 06:00:00+00:00,45693.024305555556
2022-01-07T00:00:00-06:00,2022-01-07 06:00:00+00:00,2022-01-08T00:00:00-06:00,2022-01-08 06:00:00+00:00,50018.732638888889
2022-01-08T00:00:00-06:00,2022-01-08 06:00:00+00:00,2022-01-09T00:00:00-06:00,2022-01-09 06:00:00+00:00,41664.684027777778
2022-01-09T00:00:00-06:00,2022-01-09 06:00:00+00:00,2022-01-10T00:00:00-06:00,2022-01-10 06:00:00+00:00,40175.586805555556
2022-01-10T00:00:00-06:00,2022-01-10 06:00:00+00:00,2022-01-11T00:00:00-06:00,2022-01-11 06:00:00+00:00,45011.135416666667
2022-01-11T00:00:00-06:00,2022-01-11 06:00:00+00:00,2022-01-12T00:00:00-06:00,2022-01-12 06:00:00+00:00,46398.107638888889
2022-01-12T00:00:00-06:00,2022-01-12 06:00:00+00:00,2022-01-13T00:00:00-06:00,2022-01-13 06:00:00+00:00,42973.319444444444
2022-01-13T00:00:00-06:00,2022-01-13 06:00:00+00:00,2022-01-14T00:00:00-06:00,2022-01-14 06:00:00+00:00,41625.715277777778
2022-01-14T00:00:00-06:00,2022-01-14 06:00:00+00:00,2022-01-15T00:00:00-06:00,2022-01-15 06:00:00+00:00,40772.086805555556
2022-01-15T00:00:00-06:00,2022-01-15 06:00:00+00:00,2022-01-16T00:00:00-06:00,2022-01-16 06:00:00+00:00,46324.954861111111
2022-01-16T00:00:00-06:00,2022-01-16 06:00:00+00:00,2022-01-17T00:00:00-06:00,2022-01-17 06:00:00+00:00,46102.718750000000
2022-01-17T00:00:00-06:00,2022-01-17 06:00:00+00:00,2022-01-18T00:00:00-06:00,2022-01-18 06:00:00+00:00,44657.055555555556
2022-01-18T00:00:00-06:00,2022-01-18 06:00:00+00:00,2022-01-19T00:00:00-06:00,2022-01-19 06:00:00+00:00,41435.402777777778
2022-01-19T00:00:00-06:00,2022-01-19 06:00:00+00:00,2022-01-20T00:00:00-06:00,2022-01-20 06:00:00+00:00,41039.156250000000
2022-01-20T00:00:00-06:00,2022-01-20 06:00:00+00:00,2022-01-21T00:00:00-06:00,2022-01-21 06:00:00+00:00,55094.652777777778
2022-01-21T00:00:00-06:00,2022-01-21 06:00:00+00:00,2022-01-22T00:00:00-06:00,2022-01-22 06:00:00+00:00,54483.531250000000
2022-01-22T00:00:00-06:00,2022-01-22 06:00:00+00:00,2022-01-23T00:00:00-06:00,2022-01-23 06:00:00+00:00,49973.506944444444
2022-01-23T00:00:00-06:00,2022-01-23 06:00:00+00:00,2022-01-24T00:00:00-06:00,2022-01-24 06:00:00+00:00,43834.302083333333
2022-01-24T00:00:00-06:00,2022-01-24 06:00:00+00:00,2022-01-25T00:00:00-06:00,2022-01-25 06:00:00+00:00,44150.479166666667
2022-01-25T00:00:00-06:00,2022-01-25 06:00:00+00:00,2022-01-26T00:00:00-06:00,2022-01-26 06:00:00+00:00,43791.454861111111
2022-01-26T00:00:00-06:00,2022-01-26 06:00:00+00:00,2022-01-27T00:00:00-06:00,2022-01-27 06:00:00+00:00,46672.371527777778
2022-01-27T00:00:00-06:00,2022-01-27 06:00:00+00:00,2022-01-28T00:00:00-06:00,2022-01-28 06:00:00+00:00,44510.343750000000
2022-01-28T00:00:00-06:00,2022-01-28 06:00:00+00:00,2022-01-29T00:00:00-06:00,2022-01-29 06:00:00+00:00,45739.531250000000
2022-01-29T00:00:00-06:00,2022-01-29 06:00:00+00:00,2022-01-30T00:00:00-06:00,2022-01-30 06:00:00+00:00,44058.270833333333
2022-01-30T00:00:00-06:00,2022-01-30 06:00:00+00:00,2022-01-31T00:00:00-06:00,2022-01-31 06:00:00+00:00,40698.881944444444
2022-01-31T00:00:00-06:00,2022-01-31 06:00:00+00:00,2022-02-01T00:00:00-06:00,2022-02-01 06:00:00+00:00,40363.020833333333
2022-02-01T00:00:00-06:00,2022-02-01 06:00:00+00:00,2022-02-02T00:00:00-06:00,2022-02-02 06:00:00+00:00,39228.239583333333
2022-02-02T00:00:00-06:00,2022-02-02 06:00:00+00:00,2022-02-03T00:00:00-06:00,2022-02-03 06:00:00+00:00,44394.621527777778
2022-02-03T00:00:00-06:00,2022-02-03 06:00:00+00:00,2022-02-04T00:00:00-06:00,2022-02-04 06:00:00+00:00,60416.440972222222
2022-02-04T00:00:00-06:00,2022-02-04 06:00:00+00:00,2022-02-05T00:00:00-06:00,2022-02-05 06:00:00+00:00,62446.711805555556
2022-02-05T00:00:00-06:00,2022-02-05 06:00:00+00:00,2022-02-06T00:00:00-06:00,2022-02-06 06:00:00+00:00,53855.138888888889
2022-02-06T00:00:00-06:00,2022-02-06 06:00:00+00:00,2022-02-07T00:00:00-06:00,2022-02-07 06:00:00+00:00,47910.687500000000
2022-02-07T00:00:00-06:00,2022-02-07 06:00:00+00:00,2022-02-08T00:00:00-06:00,2022-02-08 06:00:00+00:00,45550.836805555556
2022-02-08T00:00:00-06:00,2022-02-08 06:00:00+00:00,2022-02-09T00:00:00-06:00,2022-02-09 06:00:00+00:00,45173.954861111111
2022-02-09T00:00:00-06:00,2022-02-09 06:00:00+00:00,2022-02-10T00:00:00-06:00,2022-02-10 06:00:00+00:00,42800.656250000000
2022-02-10T00:00:00-06:00,2022-02-10 06:00:00+00:00,2022-02-11T00:00:00-06:00,2022-02-11 06:00:00+00:00,41475.031250000000
2022-02-11T00:00:00-06:00,2022-02-11 06:00:00+00:00,2022-02-12T00:00:00-06:00,2022-02-12 06:00:00+00:00,40417.687500000000
2022-02-12T00:00:00-06:00,2022-02-12 06:00:00+00:00,2022-02-13T00:00:00-06:00,2022-02-13 06:00:00+00:00,42979.781250000000
2022-02-13T00:00:00-06:00,2022-02-13 06:00:00+00:00,2022-02-14T00:00:00-06:00,2022-02-14 06:00:00+00:00,45031.982638888889
2022-02-14T00:00:00-06:00,2022-02-14 06:00:00+00:00,2022-02-15T00:00:00-06:00,2022-02-15 06:00:00+00:00,43060.829861111111
2022-02-15T00:00:00-06:00,2022-02-15 06:00:00+00:00,2022-02-16T00:00:00-06:00,2022-02-16 06:00:00+00:00,40899.506944444444
2022-02-16T00:00:00-06:00,2022-02-16 06:00:00+00:00,2022-02-17T00:00:00-06:00,2022-02-17 06:00:00+00:00,39209.072916666667
2022-02-17T00:00:00-06:00,2022-02-17 06:00:00+00:00,2022-02-18T00:00:00-06:00,2022-02-18 06:00:00+00:00,42797.559027777778
2022-02-18T00:00:00-06:00,2022-02-18 06:00:00+00:00,2022-02-19T00:00:00-06:00,2022-02-19 06:00:00+00:00,47413.520833333333
2022-02-19T00:00:00-06:00,2022-02-19 06:00:00+00:00,2022-02-20T00:00:00-06:00,2022-02-20 06:00:00+00:00,42660.288194444444
2022-02-20T00:00:00-06:00,2022-02-20 06:00:00+00:00,2022-02-21T00:00:00-06:00,2022-02-21 06:00:00+00:00,39401.409722222222
2022-02-21T00:00:00-06:00,2022-02-21 06:00:00+00:00,2022-02-22T00:00:00-06:00,2022-02-22 06:00:00+00:00,40364.784722222222
2022-02-22T00:00:00-06:00,2022-02-22 06:00:00+00:00,2022-02-23T00:00:00-06:00,2022-02-23 06:00:00+00:00,41963.072916666667
2022-02-23T00:00:00-06:00,2022-02-23 06:00:00+00:00,2022-02-24T00:00:00-06:00,2022-02-24 06:00:00+00:00,53544.416666666667
2022-02-24T00:00:00-06:00,2022-02-24 06:00:00+00:00,2022-02-25T00:00:00-06:00,2022-02-25 06:00:00+00:00,57999.437500000000
2022-02-25T00:00:00-06:00,2022-02-25 06:00:00+00:00,2022-02-26T00:00:00-06:00,2022-02-26 06:00:00+00:00,57358.291666666667
2022-02-26T00:00:00-06:00,2022-02-26 06:00:00+00:00,2022-02-27T00:00:00-06:00,2022-02-27 06:00:00+00:00,53016.520833333333
2022-02-27T00:00:00-06:00,2022-02-27 06:00:00+00:00,2022-02-28T00:00:00-06:00,2022-02-28 06:00:00+00:00,46757.993055555556
2022-02-28T00:00:00-06:00,2022-02-28 06:00:00+00:00,2022-03-01T00:00:00-06:00,2022-03-01 06:00:00+00:00,45502.944444444444
2022-03-01T00:00:00-06:00,2022-03-01 06:00:00+00:00,2022-03-02T00:00:00-06:00,2022-03-02 06:00:00+00:00,41885.704861111111
2022-03-02T00:00:00-06:00,2022-03-02 06:00:00+00:00,2022-03-03T00:00:00-06:00,2022-03-03 06:00:00+00:00,39781.354166666667
2022-03-03T00:00:00-06:00,2022-03-03 06:00:00+00:00,2022-03-04T00:00:00-06:00,2022-03-04 06:00:00+00:00,39171.486111111111
2022-03-04T00:00:00-06:00,2022-03-04 06:00:00+00:00,2022-03-05T00:00:00-06:00,2022-03-05 06:00:00+00:00,39277.152777777778
2022-03-05T00:00:00-06:00,2022-03-05 06:00:00+00:00,2022-03-06T00:00:00-06:00,2022-03-06 06:00:00+00:00,38937.083333333333
2022-03-06T00:00:00-06:00,2022-03-06 06:00:00+00:00,2022-03-07T00:00:00-06:00,2022-03-07 06:00:00+00:00,39487.194444444444
2022-03-07T00:00:00-06:00,2022-03-07 06:00:00+00:00,2022-03-08T00:00:00-06:00,2022-03-08 06:00:00+00:00,42921.951388888889
2022-03-08T00:00:00-06:00,2022-03-08 06:00:00+00:00,2022-03-09T00:00:00-06:00,2022-03-09 06:00:00+00:00,46646.524305555556
2022-03-09T00:00:00-06:00,2022-03-09 06:00:00+00:00,2022-03-10T00:00:00-06:00,2022-03-10 06:00:00+00:00,44941.583333333333
2022-03-10T00:00:00-06:00,2022-03-10 06:00:00+00:00,2022-03-11T00:00:00-06:00,2022-03-11 06:00:00+00:00,42049.059027777778
2022-03-11T00:00:00-06:00,2022-03-11 06:00:00+00:00,2022-03-12T00:00:00-06:00,2022-03-12 06:00:00+00:00,48191.444444444444
2022-03-12T00:00:00-06:00,2022-03-12 06:00:00+00:00,2022-03-13T00:00:00-06:00,2022-03-13 06:00:00+00:00,47071.666666666667
2022-03-13T00:00:00-06:00,2022-03-13 06:00:00+00:00,2022-03-14T00:00:00-05:00,2022-03-14 05:00:00+00:00,42617.597826086957
2022-03-14T00:00:00-05:00,2022-03-14 05:00:00+00:00,2022-03-15T00:00:00-05:00,2022-03-15 05:00:00+00:00,40538.468750000000
2022-03-15T00:00:00-05:00,2022-03-15 05:00:00+00:00,2022-03-16T00:00:00-05:00,2022-03-16 05:00:00+00:00,38726.055555555556
2022-03-16T00:00:00-05:00,2022-03-16 05:00:00+00:00,2022-03-17T00:00:00-05:00,2022-03-17 05:00:00+00:00,39550.017361111111
2022-03-17T00:00:00-05:00,2022-03-17 05:00:00+00:00,2022-03-18T00:00:00-05:00,2022-03-18 05:00:00+00:00,39262.510416666667
2022-03-18T00:00:00-05:00,2022-03-18 05:00:00+00:00,2022-03-19T00:00:00-05:00,2022-03-19 05:00:00+00:00,38647.440972222222
2022-03-19T00:00:00-05:00,2022-03-19 05:00:00+00:00,2022-03-20T00:00:00-05:00,2022-03-20 05:00:00+00:00,37844.489583333333
2022-03-20T00:00:00-05:00,2022-03-20 05:00:00+00:00,2022-03-21T00:00:00-05:00,2022-03-21 05:00:00+00:00,37312.767361111111
2022-03-21T00:00:00-05:00,2022-03-21 05:00:00+00:00,2022-03-22T00:00:00-05:00,2022-03-22 05:00:00+00:00,40274.381944444444
2022-03-22T00:00:00-05:00,2022-03-22 05:00:00+00:00,2022-03-23T00:00:00-05:00,2022-03-23 05:00:00+00:00,40510.329861111111
2022-03-23T00:00:00-05:00,2022-03-23 05:00:00+00:00,2022-03-24T00:00:00-05:00,2022-03-24 05:00:00+00:00,40319.017361111111
2022-03-24T00:00:00-05:00,2022-03-24 05:00:00+00:00,2022-03-25T00:00:00-05:00,2022-03-25 05:00:00+00:00,40093.152777777778
2022-03-25T00:00:00-05:00,2022-03-25 05:00:00+00:00,2022-03-26T00:00:00-05:00,2022-03-26 05:00:00+00:00,40353.510416666667
2022-03-26T00:00:00-05:00,2022-03-26 05:00:00+00:00,2022-03-27T00:00:00-05:00,2022-03-27 05:00:00+00:00,38790.815972222222
2022-03-27T00:00:00-05:00,2022-03-27 05:00:00+00:00,2022-03-28T00:00:00-05:00,2022-03-28 05:00:00+00:00,39672.142361111111
2022-03-28T00:00:00-05:00,2022-03-28 05:00:00+00:00,2022-03-29T00:00:00-05:00,2022-03-29 05:00:00+00:00,42236.680555555556
2022-03-29T00:00:00-05:00,2022-03-29 05:00:00+00:00,2022-03-30T00:00:00-05:00,2022-03-30 05:00:00+00:00,43197.357638888889
2022-03-30T00:00:00-05:00,2022-03-30 05:00:00+00:00,2022-03-31T00:00:00-05:00,2022-03-31 05:00:00+00:00,41226.232638888889
2022-03-31T00:00:00-05:00,2022-03-31 05:00:00+00:00,2022-04-01T00:00:00-05:00,2022-04-01 05:00:00+00:00,39038.909722222222
2022-04-01T00:00:00-05:00,2022-04-01 05:00:00+00:00,2022-04-02T00:00:00-05:00,2022-04-02 05:00:00+00:00,39520.062500000000
2022-04-02T00:00:00-05:00,2022-04-02 05:00:00+00:00,2022-04-03T00:00:00-05:00,2022-04-03 05:00:00+00:00,39143.725694444444
2022-04-03T00:00:00-05:00,2022-04-03 05:00:00+00:00,2022-04-04T00:00:00-05:00,2022-04-04 05:00:00+00:00,40482.322916666667
2022-04-04T00:00:00-05:00,2022-04-04 05:00:00+00:00,2022-04-05T00:00:00-05:00,2022-04-05 05:00:00+00:00,41673.666666666667
2022-04-05T00:00:00-05:00,2022-04-05 05:00:00+00:00,2022-04-06T00:00:00-05:00,2022-04-06 05:00:00+00:00,46306.305555555556
2022-04-06T00:00:00-05:00,2022-04-06 05:00:00+00:00,2022-04-07T00:00:00-05:00,2022-04-07 05:00:00+00:00,42218.229166666667
2022-04-07T00:00:00-05:00,2022-04-07 05:00:00+00:00,2022-04-08T00:00:00-05:00,2022-04-08 05:00:00+00:00,38369.770833333333
2022-04-08T00:00:00-05:00,2022-04-08 05:00:00+00:00,2022-04-09T00:00:00-05:00,2022-04-09 05:00:00+00:00,38115.697916666667
2022-04-09T00:00:00-05:00,2022-04-09 05:00:00+00:00,2022-04-10T00:00:00-05:00,2022-04-10 05:00:00+00:00,39208.284722222222
2022-04-10T00:00:00-05:00,2022-04-10 05:00:00+00:00,2022-04-11T00:00:00-05:00,2022-04-11 05:00:00+00:00,40623.614583333333
2022-04-11T00:00:00-05:00,2022-04-11 05:00:00+00:00,2022-04-12T00:00:00-05:00,2022-04-12 05:00:00+00:00,45503.069444444444
2022-04-12T00:00:00-05:00,2022-04-12 05:00:00+00:00,2022-04-13T00:00:00-05:00,2022-04-13 05:00:00+00:00,46469.218750000000
2022-04-13T00:00:00-05:00,2022-04-13 05:00:00+00:00,2022-04-14T00:00:00-05:00,2022-04-14 05:00:00+00:00,45889.274305555556
2022-04-14T00:00:00-05:00,2022-04-14 05:00:00+00:00,2022-04-15T00:00:00-05:00,2022-04-15 05:00:00+00:00,41333.621527777778
2022-04-15T00:00:00-05:00,2022-04-15 05:00:00+00:00,2022-04-16T00:00:00-05:00,2022-04-16 05:00:00+00:00,42518.677083333333
2022-04-16T00:00:00-05:00,2022-04-16 05:00:00+00:00,2022-04-17T00:00:00-05:00,2022-04-17 05:00:00+00:00,43373.017361111111
2022-04-17T00:00:00-05:00,2022-04-17 05:00:00+00:00,2022-04-18T00:00:00-05:00,2022-04-18 05:00:00+00:00,41860.434027777778
2022-04-18T00:00:00-05:00,2022-04-18 05:00:00+00:00,2022-04-19T00:00:00-05:00,2022-04-19 05:00:00+00:00,42041.326388888889
2022-04-19T00:00:00-05:00,2022-04-19 05:00:00+00:00,2022-04-20T00:00:00-05:00,2022-04-20 05:00:00+00:00,40423.315972222222
2022-04-20T00:00:00-05:00,2022-04-20 05:00:00+00:00,2022-04-21T00:00:00-05:00,2022-04-21 05:00:00+00:00,45435.770833333333
2022-04-21T00:00:00-05:00,2022-04-21 05:00:00+00:00,2022-04-22T00:00:00-05:00,2022-04-22 05:00:00+00:00,47646.680555555556
2022-04-22T00:00:00-05:00,2022-04-22 05:00:00+00:00,2022-04-23T00:00:00-05:00,2022-04-23 05:00:00+00:00,47459.802083333333
2022-04-23T00:00:00-05:00,2022-04-23 05:00:00+00:00,2022-04-24T00:00:00-05:00,2022-04-24 05:00:00+00:00,44733.270833333333
2022-04-24T00:00:00-05:00,2022-04-24 05:00:00+00:00,2022-04-25T00:00:00-05:00,2022-04-25 05:00:00+00:00,44133.861111111111
2022-04-25T00:00:00-05:00,2022-04-25 05:00:00+00:00,2022-04-26T00:00:00-05:00,2022-04-26 05:00:00+00:00,42104.194444444444
2022-04-26T00:00:00-05:00,2022-04-26 05:00:00+00:00,2022-04-27T00:00:00-05:00,2022-04-27 05:00:00+00:00,39685.364583333333
2022-04-27T00:00:00-05:00,2022-04-27 05:00:00+00:00,2022-04-28T00:00:00-05:00,2022-04-28 05:00:00+00:00,41975.423611111111
2022-04-28T00:00:00-05:00,2022-04-28 05:00:00+00:00,2022-04-29T00:00:00-05:00,2022-04-29 05:00:00+00:00,44972.024305555556
2022-04-29T00:00:00-05:00,2022-04-29 05:00:00+00:00,2022-04-30T00:00:00-05:00,2022-04-30 05:00:00+00:00,46922.638888888889
2022-04-30T00:00:00-05:00,2022-04-30 05:00:00+00:00,2022-05-01T00:00:00-05:00,2022-05-01 05:00:00+00:00,46118.479166666667
2022-05-01T00:00:00-05:00,2022-05-01 05:00:00+00:00,2022-05-02T00:00:00-05:00,2022-05-02 05:00:00+00:00,45633.163194444444
2022-05-02T00:00:00-05:00,2022-05-02 05:00:00+00:00,2022-05-03T00:00:00-05:00,2022-05-03 05:00:00+00:00,49387.822916666667
2022-05-03T00:00:00-05:00,2022-05-03 05:00:00+00:00,2022-05-04T00:00:00-05:00,2022-05-04 05:00:00+00:00,46901.958333333333
2022-05-04T00:00:00-05:00,2022-05-04 05:00:00+00:00,2022-05-05T00:00:00-05:00,2022-05-05 05:00:00+00:00,48868.947916666667
2022-05-05T00:00:00-05:00,2022-05-05 05:00:00+00:00,2022-05-06T00:00:00-05:00,2022-05-06 05:00:00+00:00,48134.395833333333
2022-05-06T00:00:00-05:00,2022-05-06 05:00:00+00:00,2022-05-07T00:00:00-05:00,2022-05-07 05:00:00+00:00,48739.302083333333
2022-05-07T00:00:00-05:00,2022-05-07 05:00:00+00:00,2022-05-08T00:00:00-05:00,2022-05-08 05:00:00+00:00,51890.281250000000
2022-05-08T00:00:00-05:00,2022-05-08 05:00:00+00:00,2022-05-09T00:00:00-05:00,2022-05-09 05:00:00+00:00,54287.625000000000
2022-05-09T00:00:00-05:00,2022-05-09 05:00:00+00:00,2022-05-10T00:00:00-05:00,2022-05-10 05:00:00+00:00,57481.437500000000
2022-05-10T00:00:00-05:00,2022-05-10 05:00:00+00:00,2022-05-11T00:00:00-05:00,2022-05-11 05:00:00+00:00,56403.694444444444
2022-05-11T00:00:00-05:00,2022-05-11 05:00:00+00:00,2022-05-12T00:00:00-05:00,2022-05-12 05:00:00+00:00,54702.795138888889
2022-05-12T00:00:00-05:00,2022-05-12 05:00:00+00:00,2022-05-13T00:00:00-05:00,2022-05-13 05:00:00+00:00,53675.690972222222
2022-05-13T00:00:00-05:00,2022-05-13 05:00:00+00:00,2022-05-14T00:00:00-05:00,2022-05-14 05:00:00+00:00,52700.440972222222
2022-05-14T00:00:00-05:00,2022-05-14 05:00:00+00:00,2022-05-15T00:00:00-05:00,2022-05-15 05:00:00+00:00,52230.836805555556
2022-05-15T00:00:00-05:00,2022-05-15 05:00:00+00:00,2022-05-16T00:00:00-05:00,2022-05-16 05:00:00+00:00,53195.788194444444
2022-05-16T00:00:00-05:00,2022-05-16 05:00:00+00:00,2022-05-17T00:00:00-05:00,2022-05-17 05:00:00+00:00,54949.763888888889
2022-05-17T00:00:00-05:00,2022-05-17 05:00:00+00:00,2022-05-18T00:00:00-05:00,2022-05-18 05:00:00+00:00,55979.385416666667
2022-05-18T00:00:00-05:00,2022-05-18 05:00:00+00:00,2022-05-19T00:00:00-05:00,2022-05-19 05:00:00+00:00,56220.739583333333
2022-05-19T00:00:00-05:00,2022-05-19 05:00:00+00:00,2022-05-20T00:00:00-05:00,2022-05-20 05:00:00+00:00,56792.177083333333
2022-05-20T00:00:00-05:00,2022-05-20 05:00:00+00:00,2022-05-21T00:00:00-05:00,2022-05-21 05:00:00+00:00,57589.736111111111
2022-05-21T00:00:00-05:00,2022-05-21 05:00:00+00:00,2022-05-22T00:00:00-05:00,2022-05-22 05:00:00+00:00,54888.951388888889
2022-05-22T00:00:00-05:00,2022-05-22 05:00:00+00:00,2022-05-23T00:00:00-05:00,2022-05-23 05:00:00+00:00,43911.215277777778
2022-05-23T00:00:00-05:00,2022-05-23 05:00:00+00:00,2022-05-24T00:00:00-05:00,2022-05-24 05:00:00+00:00,46280.291666666667
2022-05-24T00:00:00-05:00,2022-05-24 05:00:00+00:00,2022-05-25T00:00:00-05:00,2022-05-25 05:00:00+00:00,45654.500000000000
2022-05-25T00:00:00-05:00,2022-05-25 05:00:00+00:00,2022-05-26T00:00:00-05:00,2022-05-26 05:00:00+00:00,43146.371527777778
2022-05-26T00:00:00-05:00,2022-05-26 05:00:00+00:00,2022-05-27T00:00:00-05:00,2022-05-27 05:00:00+00:00,47328.812500000000
2022-05-27T00:00:00-05:00,2022-05-27 05:00:00+00:00,2022-05-28T00:00:00-05:00,2022-05-28 05:00:00+00:00,51872.666666666667
2022-05-28T00:00:00-05:00,2022-05-28 05:00:00+00:00,2022-05-29T00:00:00-05:00,2022-05-29 05:00:00+00:00,52714.548611111111
2022-05-29T00:00:00-05:00,2022-05-29 05:00:00+00:00,2022-05-30T00:00:00-05:00,2022-05-30 05:00:00+00:00,53679.649305555556
2022-05-30T00:00:00-05:00,2022-05-30 05:00:00+00:00,2022-05-31T00:00:00-05:00,2022-05-31 05:00:00+00:00,55044.326388888889
2022-05-31T00:00:00-05:00,2022-05-31 05:00:00+00:00,2022-06-01T00:00:00-05:00,2022-06-01 05:00:00+00:00,58366.607638888889
2022-06-01T00:00:00-05:00,2022-06-01 05:00:00+00:00,2022-06-02T00:00:00-05:00,2022-06-02 05:00:00+00:00,56331.559027777778
2022-06-02T00:00:00-05:00,2022-06-02 05:00:00+00:00,2022-06-03T00:00:00-05:00,2022-06-03 05:00:00+00:00,52216.913194444444
2022-06-03T00:00:00-05:00,2022-06-03 05:00:00+00:00,2022-06-04T00:00:00-05:00,2022-06-04 05:00:00+00:00,50754.993055555556
2022-06-04T00:00:00-05:00,2022-06-04 05:00:00+00:00,2022-06-05T00:00:00-05:00,2022-06-05 05:00:00+00:00,50087.975694444444
2022-06-05T00:00:00-05:00,2022-06-05 05:00:00+00:00,2022-06-06T00:00:00-05:00,2022-06-06 05:00:00+00:00,53621.909722222222
2022-06-06T00:00:00-05:00,2022-06-06 05:00:00+00:00,2022-06-07T00:00:00-05:00,2022-06-07 05:00:00+00:00,58520.395833333333
2022-06-07T00:00:00-05:00,2022-06-07 05:00:00+00:00,2022-06-08T00:00:00-05:00,2022-06-08 05:00:00+00:00,59247.190972222222
2022-06-08T00:00:00-05:00,2022-06-08 05:00:00+00:00,2022-06-09T00:00:00-05:00,2022-06-09 05:00:00+00:00,57863.770833333333
2022-06-09T00:00:00-05:00,2022-06-09 05:00:00+00:00,2022-06-10T00:00:00-05:00,2022-06-10 05:00:00+00:00,58123.260416666667
2022-06-10T00:00:00-05:00,2022-06-10 05:00:00+00:00,2022-06-11T00:00:00-05:00,2022-06-11 05:00:00+00:00,59554.517361111111
2022-06-11T00:00:00-05:00,2022-06-11 05:00:00+00:00,2022-06-12T00:00:00-05:00,2022-06-12 05:00:00+00:00,60600.756944444444
2022-06-12T00:00:00-05:00,2022-06-12 05:00:00+00:00,2022-06-13T00:00:00-05:00,2022-06-13 05:00:00+00:00,60960.364583333333
2022-06-13T00:00:00-05:00,2022-06-13 05:00:00+00:00,2022-06-14T00:00:00-05:00,2022-06-14 05:00:00+00:00,62067.850694444444
2022-06-14T00:00:00-05:00,2022-06-14 05:00:00+00:00,2022-06-15T00:00:00-05:00,2022-06-15 05:00:00+00:00,60829.663194444444
2022-06-15T00:00:00-05:00,2022-06-15 05:00:00+00:00,2022-06-16T00:00:00-05:00,2022-06-16 05:00:00+00:00,60485.666666666667
2022-06-16T00:00:00-05:00,2022-06-16 05:00:00+00:00,2022-06-17T00:00:00-05:00,2022-06-17 05:00:00+00:00,61127.027777777778
2022-06-17T00:00:00-05:00,2022-06-17 05:00:00+00:00,2022-06-18T00:00:00-05:00,2022-06-18 05:00:00+00:00,60195.048611111111
2022-06-18T00:00:00-05:00,2022-06-18 05:00:00+00:00,2022-06-19T00:00:00-05:00,2022-06-19 05:00:00+00:00,58231.718750000000
2022-06-19T00:00:00-05:00,2022-06-19 05:00:00+00:00,2022-06-20T00:00:00-05:00,2022-06-20 05:00:00+00:00,58729.833333333333
2022-06-20T00:00:00-05:00,2022-06-20 05:00:00+00:00,2022-06-21T00:00:00-05:00,2022-06-21 05:00:00+00:00,61539.416666666667
2022-06-21T00:00:00-05:00,2022-06-21 05:00:00+00:00,2022-06-22T00:00:00-05:00,2022-06-22 05:00:00+00:00,62093.746527777778
2022-06-22T00:00:00-05:00,2022-06-22 05:00:00+00:00,2022-06-23T00:00:00-05:00,2022-06-23 05:00:00+00:00,61287.149305555556
2022-06-23T00:00:00-05:00,2022-06-23 05:00:00+00:00,2022-06-24T00:00:00-05:00,2022-06-24 05:00:00+00:00,62287.777777777778
2022-06-24T00:00:00-05:00,2022-06-24 05:00:00+00:00,2022-06-25T00:00:00-05:00,2022-06-25 05:00:00+00:00,62652.298611111111
2022-06-25T00:00:00-05:00,2022-06-25 05:00:00+00:00,2022-06-26T00:00:00-05:00,2022-06-26 05:00:00+00:00,60358.347222222222
2022-06-26T00:00:00-05:00,2022-06-26 05:00:00+00:00,2022-06-27T00:00:00-05:00,2022-06-27 05:00:00+00:00,59598.684027777778
2022-06-27T00:00:00-05:00,2022-06-27 05:00:00+00:00,2022-06-28T00:00:00-05:00,2022-06-28 05:00:00+00:00,57772.750000000000
2022-06-28T00:00:00-05:00,2022-06-28 05:00:00+00:00,2022-06-29T00:00:00-05:00,2022-06-29 05:00:00+00:00,54540.920138888889
2022-06-29T00:00:00-05:00,2022-06-29 05:00:00+00:00,2022-06-30T00:00:00-05:00,2022-06-30 05:00:00+00:00,55410.656250000000
2022-06-30T00:00:00-05:00,2022-06-30 05:00:00+00:00,2022-07-01T00:00:00-05:00,2022-07-01 05:00:00+00:00,56729.236111111111
2022-07-01T00:00:00-05:00,2022-07-01 05:00:00+00:00,2022-07-02T00:00:00-05:00,2022-07-02 05:00:00+00:00,57658.694444444444
2022-07-02T00:00:00-05:00,2022-07-02 05:00:00+00:00,2022-07-03T00:00:00-05:00,2022-07-03 05:00:00+00:00,58241.503472222222
